id,name,shelves,platforms,rating,review,dates,statuses,genres,franchises,developers,publishers,release_date,url,giantbomb_id
131,inFamous,"{""Played"": {""date_added"": ""2017-05-30T06:42:23Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""inFamous"": {""url"": ""https://www.grouvee.com/games/franchise/1781-infamous/""}}","{""Sucker Punch"": {""url"": ""https://www.grouvee.com/games/?developer=sucker-punch""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}}",2009-05-26,https://www.grouvee.com/games/131-infamous/,20599
46756,Zero Time Dilemma,"{""Played"": {""date_added"": ""2017-08-07T07:02:20Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,"[{""date_started"": ""None"", ""date_finished"": ""2017-08-06"", ""seconds_played"": 73800, ""level_of_completion"": ""100% Completion""}]",[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""Zero Escape"": {""url"": ""https://www.grouvee.com/games/franchise/2119-zero-escape/""}}","{""Abstraction Games"": {""url"": ""https://www.grouvee.com/games/?developer=abstraction-games""}, ""Chime"": {""url"": ""https://www.grouvee.com/games/?developer=chime""}}","{""Aksys Games"": {""url"": ""https://www.grouvee.com/games/?publisher=aksys-games""}, ""Spike Chunsoft"": {""url"": ""https://www.grouvee.com/games/?publisher=spike-chunsoft""}}",2016-06-28,https://www.grouvee.com/games/46756-zero-time-dilemma/,50261
11492,Metal Gear Solid 2: Sons of Liberty,"{""Played"": {""date_added"": ""2017-05-30T06:39:37Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Metal Gear"": {""url"": ""https://www.grouvee.com/games/franchise/323-metal-gear/""}, ""Metal Gear Solid"": {""url"": ""https://www.grouvee.com/games/franchise/1353-metal-gear-solid/""}}","{""Konami Computer Entertainment Japan, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=konami-computer-entertainment-japan-inc""}}","{""Konami Corporation"": {""url"": ""https://www.grouvee.com/games/?publisher=konami-corporation""}}",2001-11-13,https://www.grouvee.com/games/11492-metal-gear-solid-2-sons-of-liberty/,12388
17063,The Legend of Zelda: The Wind Waker,"{""Played"": {""date_added"": ""2017-05-30T06:44:38Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""The Legend of Zelda"": {""url"": ""https://www.grouvee.com/games/franchise/412-the-legend-of-zelda/""}}","{""Hexa Drive"": {""url"": ""https://www.grouvee.com/games/?developer=hexa-drive""}, ""Imagica Digitalscape Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=imagica-digitalscape-co-ltd""}, ""Nintendo EAD"": {""url"": ""https://www.grouvee.com/games/?developer=nintendo-ead""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2002-12-13,https://www.grouvee.com/games/17063-the-legend-of-zelda-the-wind-waker/,18508
44958,Tokyo Xanadu,"{""Played"": {""date_added"": ""2021-01-11T08:37:11Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Xanadu "": {""url"": ""https://www.grouvee.com/games/franchise/319-xanadu/""}}",{},{},2015-09-30,https://www.grouvee.com/games/44958-tokyo-xanadu/,48436
32573,Dragon's Crown,"{""Played"": {""date_added"": ""2021-09-02T08:59:13Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 307}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Brawler"": {""url"": ""https://www.grouvee.com/games/?genre=brawler""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2013-07-25,https://www.grouvee.com/games/32573-dragons-crown/,35594
87564,Lost Judgment,"{""Wish List"": {""date_added"": ""2021-09-16T13:58:16Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 39}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Judgment"": {""url"": ""https://www.grouvee.com/games/franchise/4949-judgment/""}, ""Yakuza"": {""url"": ""https://www.grouvee.com/games/franchise/1221-yakuza/""}}",{},{},2021-09-21,https://www.grouvee.com/games/87564-lost-judgment/,82501
40481,Theatrhythm Final Fantasy: Curtain Call,"{""Played"": {""date_added"": ""2017-05-30T06:33:05Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Music/Rhythm"": {""url"": ""https://www.grouvee.com/games/?genre=musicrhythm""}}","{""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}, ""Theatrhythm Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/2678-theatrhythm-final-fantasy/""}}","{""indies zero"": {""url"": ""https://www.grouvee.com/games/?developer=indies-zero""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2014-04-24,https://www.grouvee.com/games/40481-theatrhythm-final-fantasy-curtain-call/,43922
40293,Bravely Default,"{""Played"": {""date_added"": ""2017-05-30T06:44:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Bravely Default"": {""url"": ""https://www.grouvee.com/games/franchise/2662-bravely-default/""}}","{""Silicon Studio"": {""url"": ""https://www.grouvee.com/games/?developer=silicon-studio""}, ""Square Enix"": {""url"": ""https://www.grouvee.com/games/?developer=square-enix""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}, ""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2013-12-05,https://www.grouvee.com/games/40293-bravely-default/,43731
49879,Destiny 2,"{""Played"": {""date_added"": ""2018-10-09T11:44:11Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Destiny"": {""url"": ""https://www.grouvee.com/games/franchise/3404-destiny/""}}",{},{},2017-09-06,https://www.grouvee.com/games/49879-destiny-2/,52647
45951,Monster Hunter Stories,"{""Played"": {""date_added"": ""2018-02-05T08:42:50Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Monster Hunter"": {""url"": ""https://www.grouvee.com/games/franchise/1583-monster-hunter/""}}","{""Marvelous AQL"": {""url"": ""https://www.grouvee.com/games/?developer=marvelous-aql""}}","{""Capcom"": {""url"": ""https://www.grouvee.com/games/?publisher=capcom""}, ""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2016-10-08,https://www.grouvee.com/games/45951-monster-hunter-stories/,49435
51602,Injustice 2,"{""Backlog"": {""date_added"": ""2021-05-01T08:46:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Fighting"": {""url"": ""https://www.grouvee.com/games/?genre=fighting""}}","{""DC Universe"": {""url"": ""https://www.grouvee.com/games/franchise/75-dc-universe/""}, ""Injustice"": {""url"": ""https://www.grouvee.com/games/franchise/3495-injustice/""}}",{},{},2017-05-16,https://www.grouvee.com/games/51602-injustice-2/,54144
41182,Bravely Second: End Layer,"{""Played"": {""date_added"": ""2017-09-28T11:09:44Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},2,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Bravely Default"": {""url"": ""https://www.grouvee.com/games/franchise/2662-bravely-default/""}}","{""Silicon Studio"": {""url"": ""https://www.grouvee.com/games/?developer=silicon-studio""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}, ""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2015-04-23,https://www.grouvee.com/games/41182-bravely-second-end-layer/,44633
19545,Heavy Rain,"{""Played"": {""date_added"": ""2017-05-30T06:35:59Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}",{},"{""Quantic Dream"": {""url"": ""https://www.grouvee.com/games/?developer=quantic-dream""}, ""SCE XDev Studio"": {""url"": ""https://www.grouvee.com/games/?developer=sce-xdev-studio""}, ""Virtuos Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=virtuos-ltd""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}, ""Sony Interactive Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-interactive-entertainment""}}",2010-01-25,https://www.grouvee.com/games/19545-heavy-rain/,21304
44843,Street Fighter V,"{""Played"": {""date_added"": ""2020-09-15T07:36:22Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},1,,[],[],"{""Fighting"": {""url"": ""https://www.grouvee.com/games/?genre=fighting""}}","{""Street Fighter"": {""url"": ""https://www.grouvee.com/games/franchise/166-street-fighter/""}}",{},{},2016-02-16,https://www.grouvee.com/games/44843-street-fighter-v/,48320
29956,DmC Devil May Cry,"{""Played"": {""date_added"": ""2019-04-11T09:00:47Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}","{""Devil May Cry"": {""url"": ""https://www.grouvee.com/games/franchise/362-devil-may-cry/""}}",{},{},2013-01-15,https://www.grouvee.com/games/29956-dmc-devil-may-cry/,32686
88957,Kitaria Fables,"{""Wish List"": {""date_added"": ""2021-09-19T17:20:52Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 41}}",{},,,[],[],{},{},{},{},,https://www.grouvee.com/games/88957-kitaria-fables/,83604
38059,Dragon's Dogma: Dark Arisen,"{""Played"": {""date_added"": ""2019-07-23T09:30:42Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Dragon's Dogma"": {""url"": ""https://www.grouvee.com/games/franchise/2472-dragons-dogma/""}}","{""8-4, Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=8-4-ltd""}, ""Capcom"": {""url"": ""https://www.grouvee.com/games/?developer=capcom""}, ""QLOC"": {""url"": ""https://www.grouvee.com/games/?developer=qloc""}}","{""Capcom"": {""url"": ""https://www.grouvee.com/games/?publisher=capcom""}}",2013-04-23,https://www.grouvee.com/games/38059-dragons-dogma-dark-arisen/,41344
38190,The Witcher 3: Wild Hunt,"{""Played"": {""date_added"": ""2017-10-08T10:10:41Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""The Witcher"": {""url"": ""https://www.grouvee.com/games/franchise/1458-the-witcher/""}}","{""CD Projekt RED Sp. z o.o."": {""url"": ""https://www.grouvee.com/games/?developer=cd-projekt-red-sp-z-oo""}}","{""Bandai Namco Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=bandai-namco-entertainment-europe""}, ""CD Projekt RED Sp. z o.o."": {""url"": ""https://www.grouvee.com/games/?publisher=cd-projekt-red-sp-z-oo""}, ""WB Games"": {""url"": ""https://www.grouvee.com/games/?publisher=wb-games""}}",2015-05-19,https://www.grouvee.com/games/38190-the-witcher-3-wild-hunt/,41484
30219,Uncharted 3: Drake's Deception,"{""Played"": {""date_added"": ""2017-05-30T06:43:21Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Uncharted"": {""url"": ""https://www.grouvee.com/games/franchise/1609-uncharted/""}}","{""Naughty Dog, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=naughty-dog-inc""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}}",2011-11-01,https://www.grouvee.com/games/30219-uncharted-3-drakes-deception/,32982
26961,Sleeping Dogs,"{""Played"": {""date_added"": ""2017-05-30T06:40:15Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Sleeping Dogs"": {""url"": ""https://www.grouvee.com/games/franchise/2882-sleeping-dogs/""}}","{""United Front Games"": {""url"": ""https://www.grouvee.com/games/?developer=united-front-games""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2012-08-14,https://www.grouvee.com/games/26961-sleeping-dogs/,29441
22894,Mortal Kombat,"{""Played"": {""date_added"": ""2017-05-30T06:42:12Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Fighting"": {""url"": ""https://www.grouvee.com/games/?genre=fighting""}}","{""Mortal Kombat"": {""url"": ""https://www.grouvee.com/games/franchise/216-mortal-kombat/""}}","{""High Voltage Software, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=high-voltage-software-inc""}, ""NetherRealm Studios"": {""url"": ""https://www.grouvee.com/games/?developer=netherrealm-studios""}, ""Sonic Mayhem"": {""url"": ""https://www.grouvee.com/games/?developer=sonic-mayhem""}}","{""WB Games"": {""url"": ""https://www.grouvee.com/games/?publisher=wb-games""}}",2011-04-19,https://www.grouvee.com/games/22894-mortal-kombat/,25042
64632,Florence,"{""Played"": {""date_added"": ""2021-03-22T08:27:13Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},{},{},2018-02-05,https://www.grouvee.com/games/64632-florence/,66441
16508,Ys Origin,"{""Played"": {""date_added"": ""2021-02-22T08:03:37Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Ys"": {""url"": ""https://www.grouvee.com/games/franchise/352-ys/""}}",{},{},2006-12-21,https://www.grouvee.com/games/16508-ys-origin/,17885
42,Final Fantasy XIII-2,"{""Played"": {""date_added"": ""2017-05-30T06:31:28Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},2,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Fabula Nova Crystallis"": {""url"": ""https://www.grouvee.com/games/franchise/1793-fabula-nova-crystallis/""}, ""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?developer=square-enix""}, ""Square Visual Works"": {""url"": ""https://www.grouvee.com/games/?developer=square-visual-works""}, ""tri-Ace Inc."": {""url"": ""https://www.grouvee.com/games/?developer=tri-ace-inc""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2011-12-15,https://www.grouvee.com/games/42-final-fantasy-xiii-2/,33883
39294,Dying Light,"{""Wish List"": {""date_added"": ""2021-10-18T04:56:00Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 59}}",{},,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Dying Light"": {""url"": ""https://www.grouvee.com/games/franchise/4209-dying-light/""}}",{},{},2015-01-27,https://www.grouvee.com/games/39294-dying-light/,42712
46485,Final Fantasy VII Remake,"{""Played"": {""date_added"": ""2020-05-08T07:50:14Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Compilation of Final Fantasy VII"": {""url"": ""https://www.grouvee.com/games/franchise/670-compilation-of-final-fantasy-vii/""}, ""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}}",{},{},2020-04-10,https://www.grouvee.com/games/46485-final-fantasy-vii-remake/,49974
